timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685870523235,5115,Login,200,OK,Load Test - Shippers 1-6,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,4334,0,62
1685870523323,4919,Login,200,OK,Load Test - Shippers 1-53,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,4919,0,1
1685870523307,5046,Login,200,OK,Load Test - Shippers 1-54,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5045,0,2
1685870523237,5347,Login,200,OK,Load Test - Shippers 1-7,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5274,0,62
1685870523238,5022,Login,200,OK,Load Test - Shippers 1-4,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5022,0,56
1685870523253,4867,Login,200,OK,Load Test - Shippers 1-9,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,4867,0,16
1685870523246,5108,Login,200,OK,Load Test - Shippers 1-25,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5108,0,48
1685870523335,4514,Login,200,OK,Load Test - Shippers 1-59,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,4357,0,1
1685870523239,5935,Login,200,OK,Load Test - Shippers 1-39,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5935,0,59
1685870523253,5921,Login,200,OK,Load Test - Shippers 1-30,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5921,0,13
1685870523359,5818,Login,200,OK,Load Test - Shippers 1-60,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5818,0,1
1685870523254,5936,Login,200,OK,Load Test - Shippers 1-32,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5935,0,48
1685870523308,5914,Login,200,OK,Load Test - Shippers 1-49,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5914,0,4
1685870523360,5894,Login,200,OK,Load Test - Shippers 1-63,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5846,0,2
1685870523222,6041,Login,200,OK,Load Test - Shippers 1-5,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6041,0,80
1685870523244,6032,Login,200,OK,Load Test - Shippers 1-41,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6031,0,23
1685870523246,6038,Login,200,OK,Load Test - Shippers 1-16,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6037,0,18
1685870523489,5821,Login,200,OK,Load Test - Shippers 1-72,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,5820,0,2
1685870523247,6160,Login,200,OK,Load Test - Shippers 1-23,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6159,0,51
1685870523329,6353,Login,200,OK,Load Test - Shippers 1-52,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6353,0,1
1685870523408,6495,Login,200,OK,Load Test - Shippers 1-74,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6384,0,2
1685870523436,6467,Login,200,OK,Load Test - Shippers 1-79,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6351,0,1
1685870523478,6423,Login,200,OK,Load Test - Shippers 1-69,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6387,0,3
1685870523457,6444,Login,200,OK,Load Test - Shippers 1-68,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6219,0,2
1685870523271,6688,Login,200,OK,Load Test - Shippers 1-46,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6404,0,2
1685870523427,6548,Login,200,OK,Load Test - Shippers 1-78,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6311,0,2
1685870523468,6508,Login,200,OK,Load Test - Shippers 1-86,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6207,0,2
1685870523470,6510,Login,200,OK,Load Test - Shippers 1-87,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6506,0,2
1685870523525,6553,Login,200,OK,Load Test - Shippers 1-80,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6553,0,1
1685870523511,6722,Login,200,OK,Load Test - Shippers 1-77,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6722,0,2
1685870523657,6653,Login,200,OK,Load Test - Shippers 1-100,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6653,0,1
1685870523238,7119,Login,200,OK,Load Test - Shippers 1-26,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7118,0,31
1685870523394,6967,Login,200,OK,Load Test - Shippers 1-71,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6967,0,1
1685870523669,6694,Login,200,OK,Load Test - Shippers 1-126,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6640,0,1
1685870523549,6893,Login,200,OK,Load Test - Shippers 1-102,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,6893,0,3
1685870523506,7166,Login,200,OK,Load Test - Shippers 1-94,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7166,0,2
1685870523486,7297,Login,200,OK,Load Test - Shippers 1-90,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7297,0,1
1685870523558,7229,Login,200,OK,Load Test - Shippers 1-73,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7229,0,3
1685870523511,7276,Login,200,OK,Load Test - Shippers 1-95,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7276,0,2
1685870523612,7177,Login,200,OK,Load Test - Shippers 1-115,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7177,0,1
1685870523672,7120,Login,200,OK,Load Test - Shippers 1-127,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7120,0,2
1685870523631,7164,Login,200,OK,Load Test - Shippers 1-119,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7164,0,1
