timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686090921357,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,3,3,http://localhost:8080/api/sells,14,0,0
1686090921379,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,3,3,http://localhost:8080/api/sells,13,0,0
1686090921395,12,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,3,3,http://localhost:8080/api/sells,11,0,0
1686090921446,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,3,3,http://localhost:8080/api/sells,13,0,0
1686090921466,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090921480,17,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,17,0,0
1686090921538,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,17,0,0
1686090921545,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,22,0,0
1686090921552,28,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,28,0,0
1686090921561,29,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,29,0,0
1686090921573,26,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,26,0,0
1686090921631,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,15,0,0
1686090921649,14,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,13,0,0
1686090921658,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,17,0,0
1686090921672,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,22,0,0
1686090921676,22,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,22,0,0
